Date,AQI,Rainfall,Temp,Humidity,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag4,AQI_lag5,AQI_lag6,AQI_lag7,Rainfall_lag1,Rainfall_lag2,Rainfall_lag3,Temp_lag1,Temp_lag2,Temp_lag3,Humidity_lag1,Humidity_lag2,Humidity_lag3,AQI_rolling_3day_avg,AQI_rolling_7day_avg,Temp_rolling_3day_avg
2024-01-16,119.54,0.0,33.07,55.17,120.24,112.22,87.95,129.24,108.78,116.72,118.43,0.8,0.38,1.08,32.44,31.58,34.99,61.44,59.53,60.43,117.33333333333327,113.52714285714286,32.36333333333334
2024-01-17,118.41,1.3,32.42,57.41,119.54,120.24,112.22,87.95,129.24,108.78,116.72,0.0,0.8,0.38,33.07,32.44,31.58,55.17,61.44,59.53,119.3966666666666,113.76857142857143,32.64333333333334
2024-01-18,127.02,0.48,29.58,61.94,118.41,119.54,120.24,112.22,87.95,129.24,108.78,1.3,0.0,0.8,32.42,33.07,32.44,57.41,55.17,61.44,121.6566666666666,116.37428571428572,31.689999999999998
2024-01-19,116.11,0.11,31.97,64.7,127.02,118.41,119.54,120.24,112.22,87.95,129.24,0.48,1.3,0.0,29.58,32.42,33.07,61.94,57.41,55.17,120.51333333333326,114.49857142857142,31.323333333333334
2024-01-20,116.55,0.0,31.32,51.39,116.11,127.02,118.41,119.54,120.24,112.22,87.95,0.11,0.48,1.3,31.97,29.58,32.42,64.7,61.94,57.41,119.89333333333327,118.5842857142857,30.956666666666667
2024-01-21,104.88,2.6,31.97,63.44,116.55,116.11,127.02,118.41,119.54,120.24,112.22,0.0,0.11,0.48,31.32,31.97,29.58,51.39,64.7,61.94,112.51333333333328,117.53571428571429,31.75333333333333
2024-01-22,111.97,0.74,31.0,63.45,104.88,116.55,116.11,127.02,118.41,119.54,120.24,2.6,0.0,0.11,31.97,31.32,31.97,63.44,51.39,64.7,111.13333333333327,116.3542857142857,31.429999999999996
2024-01-23,118.39,1.69,30.52,67.77,111.97,104.88,116.55,116.11,127.02,118.41,119.54,0.74,2.6,0.0,31.0,31.97,31.32,63.45,63.44,51.39,111.74666666666661,116.18999999999998,31.16333333333333
2024-01-24,137.19,0.01,34.3,59.15,118.39,111.97,104.88,116.55,116.11,127.02,118.41,1.69,0.74,2.6,30.52,31.0,31.97,67.77,63.45,63.44,122.51666666666661,118.87285714285714,31.939999999999998
2024-01-25,112.51,1.59,29.82,65.6,137.19,118.39,111.97,104.88,116.55,116.11,127.02,0.01,1.69,0.74,34.3,30.52,31.0,59.15,67.77,63.45,122.69666666666662,116.8,31.546666666666663
2024-01-26,99.5,2.36,34.87,70.79,112.51,137.19,118.39,111.97,104.88,116.55,116.11,1.59,0.01,1.69,29.82,34.3,30.52,65.6,59.15,67.77,116.39999999999996,114.42714285714285,32.99666666666666
2024-01-27,93.2,0.83,32.34,65.05,99.5,112.51,137.19,118.39,111.97,104.88,116.55,2.36,1.59,0.01,34.87,29.82,34.3,70.79,65.6,59.15,101.73666666666662,111.09142857142858,32.343333333333334
2024-01-28,113.52,0.49,32.57,60.21,93.2,99.5,112.51,137.19,118.39,111.97,104.88,0.83,2.36,1.59,32.34,34.87,29.82,65.05,70.79,65.6,102.07333333333328,112.32571428571428,33.26
2024-01-29,140.3,0.02,31.5,61.22,113.52,93.2,99.5,112.51,137.19,118.39,111.97,0.49,0.83,2.36,32.57,32.34,34.87,60.21,65.05,70.79,115.67333333333329,116.37285714285716,32.13666666666666
2024-01-30,112.45,1.11,29.35,59.52,140.3,113.52,93.2,99.5,112.51,137.19,118.39,0.02,0.49,0.83,31.5,32.57,32.34,61.22,60.21,65.05,122.08999999999996,115.52428571428572,31.14
2024-01-31,125.57,1.5,32.46,66.56,112.45,140.3,113.52,93.2,99.5,112.51,137.19,1.11,0.02,0.49,29.35,31.5,32.57,59.52,61.22,60.21,126.10666666666663,113.86428571428573,31.103333333333335
2024-02-01,121.96,0.14,33.11,52.21,125.57,112.45,140.3,113.52,93.2,99.5,112.51,1.5,1.11,0.02,32.46,29.35,31.5,66.56,59.52,61.22,119.99333333333328,115.21428571428571,31.64
2024-02-02,115.9,2.07,30.77,60.07,121.96,125.57,112.45,140.3,113.52,93.2,99.5,0.14,1.5,1.11,33.11,32.46,29.35,52.21,66.56,59.52,121.14333333333327,117.55714285714286,32.11333333333333
2024-02-03,115.18,1.28,34.29,57.31,115.9,121.96,125.57,112.45,140.3,113.52,93.2,2.07,0.14,1.5,30.77,33.11,32.46,60.07,52.21,66.56,117.67999999999995,120.69714285714285,32.723333333333336
2024-02-04,115.03,1.86,30.57,65.99,115.18,115.9,121.96,125.57,112.45,140.3,113.52,1.28,2.07,0.14,34.29,30.77,33.11,57.31,60.07,52.21,115.36999999999996,120.91285714285713,31.876666666666665
2024-02-05,122.6,1.72,35.87,65.59,115.03,115.18,115.9,121.96,125.57,112.45,140.3,1.86,1.28,2.07,30.57,34.29,30.77,65.99,57.31,60.07,117.60333333333328,118.38428571428571,33.57666666666667
2024-02-06,124.35,1.14,32.45,64.96,122.6,115.03,115.18,115.9,121.96,125.57,112.45,1.72,1.86,1.28,35.87,30.57,34.29,65.59,65.99,57.31,120.65999999999995,120.08428571428571,32.96333333333333
2024-02-07,116.93,0.1,34.44,53.27,124.35,122.6,115.03,115.18,115.9,121.96,125.57,1.14,1.72,1.86,32.45,35.87,30.57,64.96,65.59,65.99,121.2933333333333,118.85,34.25333333333333
2024-02-08,107.46,1.3,34.8,76.32,116.93,124.35,122.6,115.03,115.18,115.9,121.96,0.1,1.14,1.72,34.44,32.45,35.87,53.27,64.96,65.59,116.24666666666661,116.77857142857144,33.89666666666667
2024-02-09,117.17,1.28,34.7,70.1,107.46,116.93,124.35,122.6,115.03,115.18,115.9,1.3,0.1,1.14,34.8,34.44,32.45,76.32,53.27,64.96,113.85333333333328,116.96,34.64666666666667
2024-02-10,113.9,1.77,37.08,58.76,117.17,107.46,116.93,124.35,122.6,115.03,115.18,1.28,1.3,0.1,34.7,34.8,34.44,70.1,76.32,53.27,112.84333333333329,116.77714285714286,35.526666666666664
2024-02-11,114.72,1.89,32.86,62.98,113.9,117.17,107.46,116.93,124.35,122.6,115.03,1.77,1.28,1.3,37.08,34.7,34.8,58.76,70.1,76.32,115.26333333333328,116.73285714285714,34.88
2024-02-12,121.99,0.55,34.68,58.32,114.72,113.9,117.17,107.46,116.93,124.35,122.6,1.89,1.77,1.28,32.86,37.08,34.7,62.98,58.76,70.1,116.86999999999995,116.64571428571428,34.873333333333335
2024-02-13,120.33,0.87,34.85,67.02,121.99,114.72,113.9,117.17,107.46,116.93,124.35,0.55,1.89,1.77,34.68,32.86,37.08,58.32,62.98,58.76,119.01333333333328,116.07142857142857,34.13
2024-02-14,113.83,0.0,33.46,59.76,120.33,121.99,114.72,113.9,117.17,107.46,116.93,0.87,0.55,1.89,34.85,34.68,32.86,67.02,58.32,62.98,118.71666666666663,115.62857142857142,34.330000000000005
2024-02-15,122.75,3.66,30.5,69.75,113.83,120.33,121.99,114.72,113.9,117.17,107.46,0.0,0.87,0.55,33.46,34.85,34.68,59.76,67.02,58.32,118.96999999999996,117.81285714285714,32.93666666666667
2024-02-16,105.89,1.88,34.5,66.56,122.75,113.83,120.33,121.99,114.72,113.9,117.17,3.66,0.0,0.87,30.5,33.46,34.85,69.75,59.76,67.02,114.15666666666662,116.20142857142858,32.82
2024-02-17,98.09,1.18,32.49,62.04,105.89,122.75,113.83,120.33,121.99,114.72,113.9,1.88,3.66,0.0,34.5,30.5,33.46,66.56,69.75,59.76,108.90999999999997,113.94285714285714,32.49666666666666
2024-02-18,121.84,0.0,33.06,56.21,98.09,105.89,122.75,113.83,120.33,121.99,114.72,1.18,1.88,3.66,32.49,34.5,30.5,62.04,66.56,69.75,108.60666666666663,114.96000000000001,33.35
2024-02-19,102.87,3.22,34.36,64.93,121.84,98.09,105.89,122.75,113.83,120.33,121.99,0.0,1.18,1.88,33.06,32.49,34.5,56.21,62.04,66.56,107.59999999999995,112.22857142857143,33.303333333333335
2024-02-20,102.11,1.28,31.13,64.85,102.87,121.84,98.09,105.89,122.75,113.83,120.33,3.22,0.0,1.18,34.36,33.06,32.49,64.93,56.21,62.04,108.93999999999996,109.62571428571428,32.85
2024-02-21,107.18,2.24,33.8,60.09,102.11,102.87,121.84,98.09,105.89,122.75,113.83,1.28,3.22,0.0,31.13,34.36,33.06,64.85,64.93,56.21,104.05333333333328,108.67571428571429,33.096666666666664
2024-02-22,139.61,0.18,34.05,59.69,107.18,102.11,102.87,121.84,98.09,105.89,122.75,2.24,1.28,3.22,33.8,31.13,34.36,60.09,64.85,64.93,116.29999999999995,111.08428571428574,32.99333333333333
2024-02-23,137.87,1.32,32.02,57.96,139.61,107.18,102.11,102.87,121.84,98.09,105.89,0.18,2.24,1.28,34.05,33.8,31.13,59.69,60.09,64.85,128.21999999999994,115.65285714285713,33.29
2024-02-24,114.97,0.81,35.0,65.02,137.87,139.61,107.18,102.11,102.87,121.84,98.09,1.32,0.18,2.24,32.02,34.05,33.8,57.96,59.69,60.09,130.8166666666666,118.06428571428572,33.69
2024-02-25,119.1,0.7,35.16,64.68,114.97,137.87,139.61,107.18,102.11,102.87,121.84,0.81,1.32,0.18,35.0,32.02,34.05,65.02,57.96,59.69,123.97999999999995,117.67285714285715,34.06
2024-02-26,112.31,0.9,36.23,64.94,119.1,114.97,137.87,139.61,107.18,102.11,102.87,0.7,0.81,1.32,35.16,35.0,32.02,64.68,65.02,57.96,115.45999999999994,119.02142857142859,35.46333333333333
2024-02-27,130.5,0.43,36.14,57.99,112.31,119.1,114.97,137.87,139.61,107.18,102.11,0.9,0.7,0.81,36.23,35.16,35.0,64.94,64.68,65.02,120.63666666666661,123.07714285714285,35.84333333333333
2024-02-28,126.57,0.0,33.98,56.92,130.5,112.31,119.1,114.97,137.87,139.61,107.18,0.43,0.9,0.7,36.14,36.23,35.16,57.99,64.94,64.68,123.12666666666661,125.84714285714287,35.449999999999996
2024-02-29,118.67,2.81,31.39,61.61,126.57,130.5,112.31,119.1,114.97,137.87,139.61,0.0,0.43,0.9,33.98,36.14,36.23,56.92,57.99,64.94,125.24666666666661,122.85571428571427,33.836666666666666
2024-03-01,129.33,0.2,36.7,63.87,118.67,126.57,130.5,112.31,119.1,114.97,137.87,2.81,0.0,0.43,31.39,33.98,36.14,61.61,56.92,57.99,124.85666666666661,121.63571428571427,34.02333333333333
2024-03-02,115.93,0.49,33.72,65.64,129.33,118.67,126.57,130.5,112.31,119.1,114.97,0.2,2.81,0.0,36.7,31.39,33.98,63.87,61.61,56.92,121.30999999999995,121.77285714285715,33.93666666666667
2024-03-03,132.14,1.49,36.89,57.57,115.93,129.33,118.67,126.57,130.5,112.31,119.1,0.49,0.2,2.81,33.72,36.7,31.39,65.64,63.87,61.61,125.79999999999994,123.63571428571429,35.77
2024-03-04,118.46,1.06,36.5,60.91,132.14,115.93,129.33,118.67,126.57,130.5,112.31,1.49,0.49,0.2,36.89,33.72,36.7,57.57,65.64,63.87,122.1766666666666,124.51428571428572,35.70333333333334
2024-03-05,120.57,0.73,33.67,56.39,118.46,132.14,115.93,129.33,118.67,126.57,130.5,1.06,1.49,0.49,36.5,36.89,33.72,60.91,57.57,65.64,123.72333333333326,123.09571428571428,35.68666666666667
2024-03-06,99.33,1.99,34.77,66.94,120.57,118.46,132.14,115.93,129.33,118.67,126.57,0.73,1.06,1.49,33.67,36.5,36.89,56.39,60.91,57.57,112.78666666666659,119.2042857142857,34.98
2024-03-07,114.63,1.54,35.85,67.04,99.33,120.57,118.46,132.14,115.93,129.33,118.67,1.99,0.73,1.06,34.77,33.67,36.5,66.94,56.39,60.91,111.50999999999995,118.62714285714286,34.76333333333333
2024-03-08,99.23,1.79,32.19,57.81,114.63,99.33,120.57,118.46,132.14,115.93,129.33,1.54,1.99,0.73,35.85,34.77,33.67,67.04,66.94,56.39,104.3966666666666,114.32714285714285,34.27
2024-03-09,120.49,1.56,35.16,54.07,99.23,114.63,99.33,120.57,118.46,132.14,115.93,1.79,1.54,1.99,32.19,35.85,34.77,57.81,67.04,66.94,111.44999999999993,114.97857142857141,34.4
2024-03-10,108.63,0.79,33.25,63.1,120.49,99.23,114.63,99.33,120.57,118.46,132.14,1.56,1.79,1.54,35.16,32.19,35.85,54.07,57.81,67.04,109.44999999999993,111.62,33.53333333333333
2024-03-11,129.82,0.0,35.45,57.47,108.63,120.49,99.23,114.63,99.33,120.57,118.46,0.79,1.56,1.79,33.25,35.16,32.19,63.1,54.07,57.81,119.6466666666666,113.24285714285715,34.620000000000005
2024-03-12,119.98,0.75,32.26,59.93,129.82,108.63,120.49,99.23,114.63,99.33,120.57,0.0,0.79,1.56,35.45,33.25,35.16,57.47,63.1,54.07,119.47666666666662,113.15857142857142,33.653333333333336
2024-03-13,117.15,2.01,38.86,64.74,119.98,129.82,108.63,120.49,99.23,114.63,99.33,0.75,0.0,0.79,32.26,35.45,33.25,59.93,57.47,63.1,122.3166666666666,115.70428571428572,35.52333333333333
2024-03-14,124.13,2.07,33.56,65.48,117.15,119.98,129.82,108.63,120.49,99.23,114.63,2.01,0.75,0.0,38.86,32.26,35.45,64.74,59.93,57.47,120.41999999999994,117.06142857142858,34.89333333333334
2024-03-15,125.03,0.71,36.38,51.51,124.13,117.15,119.98,129.82,108.63,120.49,99.23,2.07,2.01,0.75,33.56,38.86,32.26,65.48,64.74,59.93,122.10333333333328,120.74714285714286,36.26666666666667
2024-03-16,105.07,0.88,36.67,61.43,125.03,124.13,117.15,119.98,129.82,108.63,120.49,0.71,2.07,2.01,36.38,33.56,38.86,51.51,65.48,64.74,118.07666666666661,118.5442857142857,35.53666666666667
2024-03-17,125.18,0.0,35.54,50.26,105.07,125.03,124.13,117.15,119.98,129.82,108.63,0.88,0.71,2.07,36.67,36.38,33.56,61.43,51.51,65.48,118.42666666666662,120.90857142857143,36.196666666666665
2024-03-18,112.8,0.91,35.74,64.1,125.18,105.07,125.03,124.13,117.15,119.98,129.82,0.0,0.88,0.71,35.54,36.67,36.38,50.26,61.43,51.51,114.34999999999995,118.47714285714285,35.98333333333334
2024-03-19,105.12,0.6,35.67,65.97,112.8,125.18,105.07,125.03,124.13,117.15,119.98,0.91,0.0,0.88,35.74,35.54,36.67,64.1,50.26,61.43,114.3666666666666,116.35428571428572,35.65
2024-03-20,107.89,2.01,38.1,71.48,105.12,112.8,125.18,105.07,125.03,124.13,117.15,0.6,0.91,0.0,35.67,35.74,35.54,65.97,64.1,50.26,108.60333333333328,115.03142857142856,36.50333333333334
2024-03-21,134.52,1.59,33.57,66.68,107.89,105.12,112.8,125.18,105.07,125.03,124.13,2.01,0.6,0.91,38.1,35.67,35.74,71.48,65.97,64.1,115.84333333333329,116.51571428571427,35.78
2024-03-22,96.42,0.37,34.37,58.9,134.52,107.89,105.12,112.8,125.18,105.07,125.03,1.59,2.01,0.6,33.57,38.1,35.67,66.68,71.48,65.97,112.94333333333327,112.42857142857143,35.346666666666664
2024-03-23,119.16,3.63,36.1,71.64,96.42,134.52,107.89,105.12,112.8,125.18,105.07,0.37,1.59,2.01,34.37,33.57,38.1,58.9,66.68,71.48,116.69999999999995,114.44142857142857,34.68
2024-03-24,128.72,2.15,35.37,75.26,119.16,96.42,134.52,107.89,105.12,112.8,125.18,3.63,0.37,1.59,36.1,34.37,33.57,71.64,58.9,66.68,114.7666666666666,114.94714285714285,35.28
2024-03-25,90.79,2.6,35.71,53.36,128.72,119.16,96.42,134.52,107.89,105.12,112.8,2.15,3.63,0.37,35.37,36.1,34.37,75.26,71.64,58.9,112.88999999999993,111.80285714285715,35.72666666666667
2024-03-26,120.08,2.09,36.4,59.68,90.79,128.72,119.16,96.42,134.52,107.89,105.12,2.6,2.15,3.63,35.71,35.37,36.1,53.36,75.26,71.64,113.1966666666666,113.94000000000001,35.82666666666667
2024-03-27,99.5,3.31,33.85,72.8,120.08,90.79,128.72,119.16,96.42,134.52,107.89,2.09,2.6,2.15,36.4,35.71,35.37,59.68,53.36,75.26,103.45666666666659,112.74142857142859,35.32
2024-03-28,118.35,0.47,33.69,57.27,99.5,120.08,90.79,128.72,119.16,96.42,134.52,3.31,2.09,2.6,33.85,36.4,35.71,72.8,59.68,53.36,112.64333333333325,110.43142857142858,34.64666666666667
2024-03-29,114.57,0.0,33.34,57.07,118.35,99.5,120.08,90.79,128.72,119.16,96.42,0.47,3.31,2.09,33.69,33.85,36.4,57.27,72.8,59.68,110.80666666666657,113.02428571428571,33.626666666666665
2024-03-30,101.07,0.0,33.62,49.46,114.57,118.35,99.5,120.08,90.79,128.72,119.16,0.0,0.47,3.31,33.34,33.69,33.85,57.07,57.27,72.8,111.32999999999993,110.44000000000001,33.550000000000004
2024-03-31,123.26,1.9,33.98,62.96,101.07,114.57,118.35,99.5,120.08,90.79,128.72,0.0,0.0,0.47,33.62,33.34,33.69,49.46,57.07,57.27,112.96666666666658,109.66,33.64666666666667
2024-04-01,115.83,1.62,34.07,69.26,123.26,101.07,114.57,118.35,99.5,120.08,90.79,1.9,0.0,0.0,33.98,33.62,33.34,62.96,49.46,57.07,113.38666666666659,113.23714285714287,33.89
2024-04-02,126.38,0.0,38.72,57.23,115.83,123.26,101.07,114.57,118.35,99.5,120.08,1.62,1.9,0.0,34.07,33.98,33.62,69.26,62.96,49.46,121.82333333333327,114.13714285714286,35.589999999999996
2024-04-03,123.51,1.4,35.59,64.35,126.38,115.83,123.26,101.07,114.57,118.35,99.5,0.0,1.62,1.9,38.72,34.07,33.98,57.23,69.26,62.96,121.9066666666666,117.56714285714285,36.126666666666665
2024-04-04,115.94,0.93,34.63,60.55,123.51,126.38,115.83,123.26,101.07,114.57,118.35,1.4,0.0,1.62,35.59,38.72,34.07,64.35,57.23,69.26,121.94333333333326,117.22285714285714,36.31333333333333
2024-04-05,109.89,0.59,35.98,55.0,115.94,123.51,126.38,115.83,123.26,101.07,114.57,0.93,1.4,0.0,34.63,35.59,38.72,60.55,64.35,57.23,116.4466666666666,116.55428571428571,35.4
2024-04-06,112.09,0.67,35.22,58.97,109.89,115.94,123.51,126.38,115.83,123.26,101.07,0.59,0.93,1.4,35.98,34.63,35.59,55.0,60.55,64.35,112.63999999999993,118.12857142857142,35.276666666666664
2024-04-07,127.13,2.5,36.34,66.09,112.09,109.89,115.94,123.51,126.38,115.83,123.26,0.67,0.59,0.93,35.22,35.98,34.63,58.97,55.0,60.55,116.36999999999993,118.68142857142857,35.846666666666664
2024-04-08,108.13,0.83,35.03,62.81,127.13,112.09,109.89,115.94,123.51,126.38,115.83,2.5,0.67,0.59,36.34,35.22,35.98,66.09,58.97,55.0,115.78333333333326,117.58142857142857,35.53
2024-04-09,118.36,0.81,38.27,64.55,108.13,127.13,112.09,109.89,115.94,123.51,126.38,0.83,2.5,0.67,35.03,36.34,35.22,62.81,66.09,58.97,117.87333333333326,116.4357142857143,36.546666666666674
2024-04-10,122.89,1.04,35.07,62.61,118.36,108.13,127.13,112.09,109.89,115.94,123.51,0.81,0.83,2.5,38.27,35.03,36.34,64.55,62.81,66.09,116.45999999999992,116.34714285714286,36.123333333333335
2024-04-11,132.55,0.0,35.85,60.01,122.89,118.36,108.13,127.13,112.09,109.89,115.94,1.04,0.81,0.83,35.07,38.27,35.03,62.61,64.55,62.81,124.59999999999992,118.72,36.39666666666667
2024-04-12,138.37,0.4,33.61,60.46,132.55,122.89,118.36,108.13,127.13,112.09,109.89,0.0,1.04,0.81,35.85,35.07,38.27,60.01,62.61,64.55,131.26999999999992,122.78857142857143,34.843333333333334
2024-04-13,114.38,1.82,36.32,56.87,138.37,132.55,122.89,118.36,108.13,127.13,112.09,0.4,0.0,1.04,33.61,35.85,35.07,60.46,60.01,62.61,128.43333333333325,123.11571428571428,35.26
2024-04-14,105.53,0.83,35.79,62.9,114.38,138.37,132.55,122.89,118.36,108.13,127.13,1.82,0.4,0.0,36.32,33.61,35.85,56.87,60.46,60.01,119.42666666666658,120.03,35.24
2024-04-15,95.28,2.28,38.15,63.57,105.53,114.38,138.37,132.55,122.89,118.36,108.13,0.83,1.82,0.4,35.79,36.32,33.61,62.9,56.87,60.46,105.06333333333326,118.19428571428571,36.75333333333333
2024-04-16,114.04,1.16,32.88,67.04,95.28,105.53,114.38,138.37,132.55,122.89,118.36,2.28,0.83,1.82,38.15,35.79,36.32,63.57,62.9,56.87,104.94999999999993,117.57714285714285,35.60666666666666
2024-04-17,126.94,2.59,35.25,62.84,114.04,95.28,105.53,114.38,138.37,132.55,122.89,1.16,2.28,0.83,32.88,38.15,35.79,67.04,63.57,62.9,112.08666666666659,118.1557142857143,35.42666666666667
2024-04-18,124.51,2.46,32.52,64.96,126.94,114.04,95.28,105.53,114.38,138.37,132.55,2.59,1.16,2.28,35.25,32.88,38.15,62.84,67.04,63.57,121.82999999999993,117.00714285714285,33.550000000000004
2024-04-19,112.08,0.64,36.88,58.43,124.51,126.94,114.04,95.28,105.53,114.38,138.37,2.46,2.59,1.16,32.52,35.25,32.88,64.96,62.84,67.04,121.17666666666658,113.25142857142859,34.88333333333333
2024-04-20,114.91,1.82,31.42,61.19,112.08,124.51,126.94,114.04,95.28,105.53,114.38,0.64,2.46,2.59,36.88,32.52,35.25,58.43,64.96,62.84,117.16666666666659,113.32714285714287,33.606666666666676
2024-04-21,122.33,0.57,35.41,67.94,114.91,112.08,124.51,126.94,114.04,95.28,105.53,1.82,0.64,2.46,31.42,36.88,32.52,61.19,58.43,64.96,116.43999999999993,115.72714285714285,34.57
2024-04-22,125.67,0.83,33.53,67.29,122.33,114.91,112.08,124.51,126.94,114.04,95.28,0.57,1.82,0.64,35.41,31.42,36.88,67.94,61.19,58.43,120.96999999999993,120.06857142857143,33.45333333333334
2024-04-23,102.09,2.3,31.57,72.79,125.67,122.33,114.91,112.08,124.51,126.94,114.04,0.83,0.57,1.82,33.53,35.41,31.42,67.29,67.94,61.19,116.69666666666659,118.36142857142859,33.50333333333333
2024-04-24,105.7,3.57,34.12,65.21,102.09,125.67,122.33,114.91,112.08,124.51,126.94,2.3,0.83,0.57,31.57,33.53,35.41,72.79,67.29,67.94,111.15333333333326,115.32714285714285,33.07333333333333
2024-04-25,105.16,0.58,34.6,55.97,105.7,102.09,125.67,122.33,114.91,112.08,124.51,3.57,2.3,0.83,34.12,31.57,33.53,65.21,72.79,67.29,104.31666666666659,112.56285714285715,33.43
2024-04-26,126.41,1.78,34.04,69.65,105.16,105.7,102.09,125.67,122.33,114.91,112.08,0.58,3.57,2.3,34.6,34.12,31.57,55.97,65.21,72.79,112.42333333333325,114.61,34.25333333333333
2024-04-27,108.1,0.0,32.72,54.49,126.41,105.16,105.7,102.09,125.67,122.33,114.91,1.78,0.58,3.57,34.04,34.6,34.12,69.65,55.97,65.21,113.22333333333324,113.63714285714286,33.78666666666666
2024-04-28,98.72,2.6,32.78,62.68,108.1,126.41,105.16,105.7,102.09,125.67,122.33,0.0,1.78,0.58,32.72,34.04,34.6,54.49,69.65,55.97,111.0766666666666,110.26428571428572,33.18
2024-04-29,131.45,0.0,34.66,59.16,98.72,108.1,126.41,105.16,105.7,102.09,125.67,2.6,0.0,1.78,32.78,32.72,34.04,62.68,54.49,69.65,112.75666666666659,111.09,33.38666666666666
2024-04-30,107.84,0.0,32.1,68.85,131.45,98.72,108.1,126.41,105.16,105.7,102.09,0.0,2.6,0.0,34.66,32.78,32.72,59.16,62.68,54.49,112.66999999999992,111.91142857142856,33.18
2024-05-01,122.78,0.0,36.66,68.95,107.84,131.45,98.72,108.1,126.41,105.16,105.7,0.0,0.0,2.6,32.1,34.66,32.78,68.85,59.16,62.68,120.68999999999993,114.35142857142857,34.47333333333333
2024-05-02,108.15,0.38,34.33,67.19,122.78,107.84,131.45,98.72,108.1,126.41,105.16,0.0,0.0,0.0,36.66,32.1,34.66,68.95,68.85,59.16,112.92333333333325,114.77857142857142,34.36333333333333
2024-05-03,123.48,0.37,33.1,57.13,108.15,122.78,107.84,131.45,98.72,108.1,126.41,0.38,0.0,0.0,34.33,36.66,32.1,67.19,68.95,68.85,118.1366666666666,114.36,34.696666666666665
2024-05-04,116.8,0.52,33.1,65.5,123.48,108.15,122.78,107.84,131.45,98.72,108.1,0.37,0.38,0.0,33.1,34.33,36.66,57.13,67.19,68.95,116.14333333333326,115.60285714285715,33.51
2024-05-05,108.39,1.74,34.05,62.96,116.8,123.48,108.15,122.78,107.84,131.45,98.72,0.52,0.37,0.38,33.1,33.1,34.33,65.5,57.13,67.19,116.22333333333326,116.98428571428572,33.416666666666664
2024-05-06,125.35,1.58,33.53,64.43,108.39,116.8,123.48,108.15,122.78,107.84,131.45,1.74,0.52,0.37,34.05,33.1,33.1,62.96,65.5,57.13,116.84666666666658,116.11285714285714,33.56
2024-05-07,94.48,1.92,34.66,69.83,125.35,108.39,116.8,123.48,108.15,122.78,107.84,1.58,1.74,0.52,33.53,34.05,33.1,64.43,62.96,65.5,109.4066666666666,114.20428571428572,34.08
2024-05-08,119.06,2.09,34.03,66.86,94.48,125.35,108.39,116.8,123.48,108.15,122.78,1.92,1.58,1.74,34.66,33.53,34.05,69.83,64.43,62.96,112.96333333333325,113.67285714285715,34.07333333333333
2024-05-09,113.91,2.03,34.41,65.18,119.06,94.48,125.35,108.39,116.8,123.48,108.15,2.09,1.92,1.58,34.03,34.66,33.53,66.86,69.83,64.43,109.14999999999992,114.49571428571429,34.36666666666667
2024-05-10,108.4,0.76,35.68,71.42,113.91,119.06,94.48,125.35,108.39,116.8,123.48,2.03,2.09,1.92,34.41,34.03,34.66,65.18,66.86,69.83,113.78999999999992,112.34142857142857,34.70666666666667
2024-05-11,113.79,0.54,32.77,62.8,108.4,113.91,119.06,94.48,125.35,108.39,116.8,0.76,2.03,2.09,35.68,34.41,34.03,71.42,65.18,66.86,112.03333333333326,111.91142857142857,34.28666666666667
2024-05-12,124.51,1.38,34.27,64.26,113.79,108.4,113.91,119.06,94.48,125.35,108.39,0.54,0.76,2.03,32.77,35.68,34.41,62.8,71.42,65.18,115.5666666666666,114.21428571428571,34.24
2024-05-13,109.55,0.07,32.97,62.2,124.51,113.79,108.4,113.91,119.06,94.48,125.35,1.38,0.54,0.76,34.27,32.77,35.68,64.26,62.8,71.42,115.94999999999993,111.95714285714287,33.336666666666666
2024-05-14,128.06,0.0,31.45,59.92,109.55,124.51,113.79,108.4,113.91,119.06,94.48,0.07,1.38,0.54,32.97,34.27,32.77,62.2,64.26,62.8,120.70666666666659,116.75428571428571,32.89666666666667
2024-05-15,124.77,1.24,33.97,58.09,128.06,109.55,124.51,113.79,108.4,113.91,119.06,0.0,0.07,1.38,31.45,32.97,34.27,59.92,62.2,64.26,120.79333333333325,117.57000000000002,32.79666666666666
2024-05-16,116.14,0.7,31.94,57.05,124.77,128.06,109.55,124.51,113.79,108.4,113.91,1.24,0.0,0.07,33.97,31.45,32.97,58.09,59.92,62.2,122.98999999999994,117.88857142857144,32.453333333333326
2024-05-17,123.55,2.17,32.39,50.19,116.14,124.77,128.06,109.55,124.51,113.79,108.4,0.7,1.24,0.0,31.94,33.97,31.45,57.05,58.09,59.92,121.48666666666658,120.05285714285715,32.766666666666666
2024-05-18,106.18,2.79,36.61,69.67,123.55,116.14,124.77,128.06,109.55,124.51,113.79,2.17,0.7,1.24,32.39,31.94,33.97,50.19,57.05,58.09,115.28999999999992,118.9657142857143,33.64666666666667
2024-05-19,132.3,0.48,32.32,61.43,106.18,123.55,116.14,124.77,128.06,109.55,124.51,2.79,2.17,0.7,36.61,32.39,31.94,69.67,50.19,57.05,120.67666666666658,120.07857142857142,33.77333333333333
