Date,Mandi,Crop,Price
2024-07-23,Erode Mandi,Potato,1553.18
2024-07-23,Tiruppur Mandi,Potato,1810.16
2024-07-23,Coimbatore Mandi,Tomato,2386.63
2024-07-23,Erode Mandi,Tomato,2253.19
2024-07-23,Tiruppur Mandi,Tomato,2565.52
2024-07-24,Coimbatore Mandi,Onion,3657.51
2024-07-24,Erode Mandi,Onion,3459.2
2024-07-24,Tiruppur Mandi,Onion,3763.48
2024-07-24,Coimbatore Mandi,Potato,1604.96
2024-07-24,Erode Mandi,Potato,1510.94
2024-07-24,Tiruppur Mandi,Potato,1713.6
2024-07-24,Coimbatore Mandi,Tomato,2306.16
2024-07-24,Erode Mandi,Tomato,2318.83
2024-07-24,Tiruppur Mandi,Tomato,2565.63
2024-07-25,Coimbatore Mandi,Onion,4193.13
2024-07-25,Erode Mandi,Onion,3747.22
2024-07-25,Tiruppur Mandi,Onion,4614.06
2024-07-25,Coimbatore Mandi,Potato,1765.32
2024-07-25,Erode Mandi,Potato,1785.83
2024-07-25,Tiruppur Mandi,Potato,1891.02
2024-07-25,Coimbatore Mandi,Tomato,2494.53
2024-07-25,Erode Mandi,Tomato,2422.47
2024-07-25,Tiruppur Mandi,Tomato,2869.64
2024-07-26,Coimbatore Mandi,Onion,3905.62
2024-07-26,Erode Mandi,Onion,3721.83
2024-07-26,Tiruppur Mandi,Onion,3806.86
2024-07-26,Coimbatore Mandi,Potato,1666.55
2024-07-26,Erode Mandi,Potato,1583.67
2024-07-26,Tiruppur Mandi,Potato,1792.79
2024-07-26,Coimbatore Mandi,Tomato,2340.52
2024-07-26,Erode Mandi,Tomato,2291.45
2024-07-26,Tiruppur Mandi,Tomato,2695.51
2024-07-27,Coimbatore Mandi,Onion,3844.62
2024-07-27,Erode Mandi,Onion,3473.11
2024-07-27,Tiruppur Mandi,Onion,4001.09
2024-07-27,Coimbatore Mandi,Potato,1732.6
2024-07-27,Erode Mandi,Potato,1531.23
2024-07-27,Tiruppur Mandi,Potato,1765.83
2024-07-27,Coimbatore Mandi,Tomato,2511.93
2024-07-27,Erode Mandi,Tomato,2171.43
2024-07-27,Tiruppur Mandi,Tomato,2502.98
2024-07-28,Coimbatore Mandi,Onion,4145.07
2024-07-28,Erode Mandi,Onion,3416.62
2024-07-28,Tiruppur Mandi,Onion,4659.64
2024-07-28,Coimbatore Mandi,Potato,1735.32
2024-07-28,Erode Mandi,Potato,1677.87
2024-07-28,Tiruppur Mandi,Potato,1813.21
2024-07-28,Coimbatore Mandi,Tomato,2598.98
2024-07-28,Erode Mandi,Tomato,2253.85
2024-07-28,Tiruppur Mandi,Tomato,2789.46
2024-07-29,Coimbatore Mandi,Onion,3708.61
2024-07-29,Erode Mandi,Onion,2984.47
2024-07-29,Tiruppur Mandi,Onion,3961.87
2024-07-29,Coimbatore Mandi,Potato,1560.71
2024-07-29,Erode Mandi,Potato,1367.16
2024-07-29,Tiruppur Mandi,Potato,1587.31
2024-07-29,Coimbatore Mandi,Tomato,2349.59
2024-07-29,Erode Mandi,Tomato,2218.58
2024-07-29,Tiruppur Mandi,Tomato,2290.62
2024-07-30,Coimbatore Mandi,Onion,4359.9
2024-07-30,Erode Mandi,Onion,3533.76
2024-07-30,Tiruppur Mandi,Onion,4298.57
2024-07-30,Coimbatore Mandi,Potato,1733.26
2024-07-30,Erode Mandi,Potato,1606.35
2024-07-30,Tiruppur Mandi,Potato,1986.66
2024-07-30,Coimbatore Mandi,Tomato,2396.53
2024-07-30,Erode Mandi,Tomato,2297.92
2024-07-30,Tiruppur Mandi,Tomato,2532.4
2024-07-31,Coimbatore Mandi,Onion,3914.76
2024-07-31,Erode Mandi,Onion,3497.91
2024-07-31,Tiruppur Mandi,Onion,4572.35
2024-07-31,Coimbatore Mandi,Potato,1669.19
2024-07-31,Erode Mandi,Potato,1677.51
2024-07-31,Tiruppur Mandi,Potato,1880.07
2024-07-31,Coimbatore Mandi,Tomato,2275.35
2024-07-31,Erode Mandi,Tomato,2346.1
2024-07-31,Tiruppur Mandi,Tomato,2513.8
2024-08-01,Coimbatore Mandi,Onion,3920.73
2024-08-01,Erode Mandi,Onion,3374.09
2024-08-01,Tiruppur Mandi,Onion,3278.12
2024-08-01,Coimbatore Mandi,Potato,1578.15
2024-08-01,Erode Mandi,Potato,1409.15
2024-08-01,Tiruppur Mandi,Potato,1693.27
2024-08-01,Coimbatore Mandi,Tomato,2409.91
2024-08-01,Erode Mandi,Tomato,2466.99
2024-08-01,Tiruppur Mandi,Tomato,2322.9
2024-08-02,Coimbatore Mandi,Onion,4089.22
2024-08-02,Erode Mandi,Onion,4123.46
2024-08-02,Tiruppur Mandi,Onion,4220.25
2024-08-02,Coimbatore Mandi,Potato,1724.37
2024-08-02,Erode Mandi,Potato,1653.93
2024-08-02,Tiruppur Mandi,Potato,1971.44
2024-08-02,Coimbatore Mandi,Tomato,2422.32
2024-08-02,Erode Mandi,Tomato,2344.23
2024-08-02,Tiruppur Mandi,Tomato,2667.0
2024-08-03,Coimbatore Mandi,Onion,3672.13
2024-08-03,Erode Mandi,Onion,3088.14
2024-08-03,Tiruppur Mandi,Onion,4313.75
2024-08-03,Coimbatore Mandi,Potato,1623.11
2024-08-03,Erode Mandi,Potato,1597.06
2024-08-03,Tiruppur Mandi,Potato,1878.67
2024-08-03,Coimbatore Mandi,Tomato,2656.08
2024-08-03,Erode Mandi,Tomato,2174.25
2024-08-03,Tiruppur Mandi,Tomato,2512.81
2024-08-04,Coimbatore Mandi,Onion,3530.84
2024-08-04,Erode Mandi,Onion,3359.69
2024-08-04,Tiruppur Mandi,Onion,3719.55
2024-08-04,Coimbatore Mandi,Potato,1675.72
2024-08-04,Erode Mandi,Potato,1595.62
2024-08-04,Tiruppur Mandi,Potato,1762.45
2024-08-04,Coimbatore Mandi,Tomato,2259.28
2024-08-04,Erode Mandi,Tomato,2405.24
2024-08-04,Tiruppur Mandi,Tomato,2743.2
2024-08-05,Coimbatore Mandi,Onion,3970.57
2024-08-05,Erode Mandi,Onion,3848.86
2024-08-05,Tiruppur Mandi,Onion,4389.54
2024-08-05,Coimbatore Mandi,Potato,1666.21
2024-08-05,Erode Mandi,Potato,1638.41
2024-08-05,Tiruppur Mandi,Potato,1823.77
2024-08-05,Coimbatore Mandi,Tomato,2634.17
2024-08-05,Erode Mandi,Tomato,2272.87
2024-08-05,Tiruppur Mandi,Tomato,2694.93
2024-08-06,Coimbatore Mandi,Onion,3981.02
2024-08-06,Erode Mandi,Onion,3960.33
2024-08-06,Tiruppur Mandi,Onion,4091.45
2024-08-06,Coimbatore Mandi,Potato,1985.01
2024-08-06,Erode Mandi,Potato,1804.79
2024-08-06,Tiruppur Mandi,Potato,1867.84
2024-08-06,Coimbatore Mandi,Tomato,2597.68
2024-08-06,Erode Mandi,Tomato,2515.34
2024-08-06,Tiruppur Mandi,Tomato,2918.91
2024-08-07,Coimbatore Mandi,Onion,3928.86
2024-08-07,Erode Mandi,Onion,3821.97
2024-08-07,Tiruppur Mandi,Onion,4067.05
2024-08-07,Coimbatore Mandi,Potato,1817.49
2024-08-07,Erode Mandi,Potato,1611.09
2024-08-07,Tiruppur Mandi,Potato,1851.26
2024-08-07,Coimbatore Mandi,Tomato,2595.2
2024-08-07,Erode Mandi,Tomato,2272.43
2024-08-07,Tiruppur Mandi,Tomato,2476.05
2024-08-08,Coimbatore Mandi,Onion,4020.72
2024-08-08,Erode Mandi,Onion,3701.86
2024-08-08,Tiruppur Mandi,Onion,4433.64
2024-08-08,Coimbatore Mandi,Potato,1651.76
2024-08-08,Erode Mandi,Potato,1621.85
2024-08-08,Tiruppur Mandi,Potato,1881.85
2024-08-08,Coimbatore Mandi,Tomato,2548.3
2024-08-08,Erode Mandi,Tomato,2097.58
2024-08-08,Tiruppur Mandi,Tomato,2624.13
2024-08-09,Coimbatore Mandi,Onion,3753.29
2024-08-09,Erode Mandi,Onion,3371.89
2024-08-09,Tiruppur Mandi,Onion,4147.47
2024-08-09,Coimbatore Mandi,Potato,1641.44
2024-08-09,Erode Mandi,Potato,1590.04
2024-08-09,Tiruppur Mandi,Potato,1877.52
2024-08-09,Coimbatore Mandi,Tomato,2340.3
2024-08-09,Erode Mandi,Tomato,2272.07
2024-08-09,Tiruppur Mandi,Tomato,2541.16
2024-08-10,Coimbatore Mandi,Onion,3222.66
2024-08-10,Erode Mandi,Onion,3495.39
2024-08-10,Tiruppur Mandi,Onion,3749.33
2024-08-10,Coimbatore Mandi,Potato,1612.04
2024-08-10,Erode Mandi,Potato,1534.84
2024-08-10,Tiruppur Mandi,Potato,1791.06
2024-08-10,Coimbatore Mandi,Tomato,2432.68
2024-08-10,Erode Mandi,Tomato,2227.22
2024-08-10,Tiruppur Mandi,Tomato,2493.93
2024-08-11,Coimbatore Mandi,Onion,3998.32
2024-08-11,Erode Mandi,Onion,3627.55
2024-08-11,Tiruppur Mandi,Onion,4062.88
2024-08-11,Coimbatore Mandi,Potato,1840.37
2024-08-11,Erode Mandi,Potato,1685.26
2024-08-11,Tiruppur Mandi,Potato,1830.14
2024-08-11,Coimbatore Mandi,Tomato,2740.08
2024-08-11,Erode Mandi,Tomato,2255.99
2024-08-11,Tiruppur Mandi,Tomato,2774.58
2024-08-12,Coimbatore Mandi,Onion,3761.16
2024-08-12,Erode Mandi,Onion,3818.12
2024-08-12,Tiruppur Mandi,Onion,4842.58
2024-08-12,Coimbatore Mandi,Potato,1684.66
2024-08-12,Erode Mandi,Potato,1643.71
2024-08-12,Tiruppur Mandi,Potato,1694.99
2024-08-12,Coimbatore Mandi,Tomato,2357.72
2024-08-12,Erode Mandi,Tomato,2222.59
2024-08-12,Tiruppur Mandi,Tomato,2419.9
2024-08-13,Coimbatore Mandi,Onion,4086.33
2024-08-13,Erode Mandi,Onion,3812.63
2024-08-13,Tiruppur Mandi,Onion,3582.71
2024-08-13,Coimbatore Mandi,Potato,1721.57
2024-08-13,Erode Mandi,Potato,1544.35
2024-08-13,Tiruppur Mandi,Potato,1814.49
2024-08-13,Coimbatore Mandi,Tomato,2289.35
2024-08-13,Erode Mandi,Tomato,2566.79
2024-08-13,Tiruppur Mandi,Tomato,2735.5
2024-08-14,Coimbatore Mandi,Onion,3779.03
2024-08-14,Erode Mandi,Onion,3530.88
2024-08-14,Tiruppur Mandi,Onion,3834.76
2024-08-14,Coimbatore Mandi,Potato,1704.11
2024-08-14,Erode Mandi,Potato,1659.74
2024-08-14,Tiruppur Mandi,Potato,1823.93
2024-08-14,Coimbatore Mandi,Tomato,2308.93
2024-08-14,Erode Mandi,Tomato,2232.65
2024-08-14,Tiruppur Mandi,Tomato,2251.95
2024-08-15,Coimbatore Mandi,Onion,3880.75
2024-08-15,Erode Mandi,Onion,3687.57
2024-08-15,Tiruppur Mandi,Onion,4003.71
2024-08-15,Coimbatore Mandi,Potato,1737.93
2024-08-15,Erode Mandi,Potato,1613.42
2024-08-15,Tiruppur Mandi,Potato,1876.23
2024-08-15,Coimbatore Mandi,Tomato,2581.67
2024-08-15,Erode Mandi,Tomato,2439.42
2024-08-15,Tiruppur Mandi,Tomato,2477.53
2024-08-16,Coimbatore Mandi,Onion,4257.38
2024-08-16,Erode Mandi,Onion,3780.67
2024-08-16,Tiruppur Mandi,Onion,4562.02
2024-08-16,Coimbatore Mandi,Potato,1776.55
2024-08-16,Erode Mandi,Potato,1598.63
2024-08-16,Tiruppur Mandi,Potato,1856.69
2024-08-16,Coimbatore Mandi,Tomato,2320.86
2024-08-16,Erode Mandi,Tomato,2411.05
2024-08-16,Tiruppur Mandi,Tomato,2714.96
2024-08-17,Coimbatore Mandi,Onion,3660.57
2024-08-17,Erode Mandi,Onion,3877.92
2024-08-17,Tiruppur Mandi,Onion,4289.05
2024-08-17,Coimbatore Mandi,Potato,1755.74
2024-08-17,Erode Mandi,Potato,1631.9
2024-08-17,Tiruppur Mandi,Potato,1898.33
2024-08-17,Coimbatore Mandi,Tomato,2609.18
2024-08-17,Erode Mandi,Tomato,2262.81
2024-08-17,Tiruppur Mandi,Tomato,2897.88
2024-08-18,Coimbatore Mandi,Onion,3615.47
2024-08-18,Erode Mandi,Onion,3772.07
2024-08-18,Tiruppur Mandi,Onion,4021.84
2024-08-18,Coimbatore Mandi,Potato,1650.36
2024-08-18,Erode Mandi,Potato,1606.97
2024-08-18,Tiruppur Mandi,Potato,1723.65
2024-08-18,Coimbatore Mandi,Tomato,2246.08
2024-08-18,Erode Mandi,Tomato,2378.52
2024-08-18,Tiruppur Mandi,Tomato,2521.93
2024-08-19,Coimbatore Mandi,Onion,3450.38
2024-08-19,Erode Mandi,Onion,3156.4
2024-08-19,Tiruppur Mandi,Onion,3550.25
2024-08-19,Coimbatore Mandi,Potato,1673.98
2024-08-19,Erode Mandi,Potato,1509.0
2024-08-19,Tiruppur Mandi,Potato,1822.08
2024-08-19,Coimbatore Mandi,Tomato,2240.93
2024-08-19,Erode Mandi,Tomato,2246.79
2024-08-19,Tiruppur Mandi,Tomato,2597.56
2024-08-20,Coimbatore Mandi,Onion,3476.27
2024-08-20,Erode Mandi,Onion,3934.09
2024-08-20,Tiruppur Mandi,Onion,4146.05
2024-08-20,Coimbatore Mandi,Potato,1624.72
2024-08-20,Erode Mandi,Potato,1562.75
2024-08-20,Tiruppur Mandi,Potato,1718.53
2024-08-20,Coimbatore Mandi,Tomato,2362.65
2024-08-20,Erode Mandi,Tomato,2194.39
2024-08-20,Tiruppur Mandi,Tomato,2437.84
2024-08-21,Coimbatore Mandi,Onion,3636.9
2024-08-21,Erode Mandi,Onion,3325.65
2024-08-21,Tiruppur Mandi,Onion,4530.83
2024-08-21,Coimbatore Mandi,Potato,1656.66
2024-08-21,Erode Mandi,Potato,1587.74
2024-08-21,Tiruppur Mandi,Potato,1772.71
2024-08-21,Coimbatore Mandi,Tomato,2518.64
2024-08-21,Erode Mandi,Tomato,2208.89
2024-08-21,Tiruppur Mandi,Tomato,2817.09
2024-08-22,Coimbatore Mandi,Onion,4251.17
2024-08-22,Erode Mandi,Onion,3798.58
2024-08-22,Tiruppur Mandi,Onion,4577.56
2024-08-22,Coimbatore Mandi,Potato,1649.32
2024-08-22,Erode Mandi,Potato,1636.01
2024-08-22,Tiruppur Mandi,Potato,1749.51
2024-08-22,Coimbatore Mandi,Tomato,2538.26
2024-08-22,Erode Mandi,Tomato,2492.18
2024-08-22,Tiruppur Mandi,Tomato,2319.77
2024-08-23,Coimbatore Mandi,Onion,4155.41
2024-08-23,Erode Mandi,Onion,4347.68
2024-08-23,Tiruppur Mandi,Onion,4053.12
2024-08-23,Coimbatore Mandi,Potato,1796.0
2024-08-23,Erode Mandi,Potato,1676.06
2024-08-23,Tiruppur Mandi,Potato,1810.5
2024-08-23,Coimbatore Mandi,Tomato,2480.99
2024-08-23,Erode Mandi,Tomato,2343.36
2024-08-23,Tiruppur Mandi,Tomato,2828.73
2024-08-24,Coimbatore Mandi,Onion,3215.75
2024-08-24,Erode Mandi,Onion,3485.3
2024-08-24,Tiruppur Mandi,Onion,3839.98
2024-08-24,Coimbatore Mandi,Potato,1644.25
2024-08-24,Erode Mandi,Potato,1504.96
2024-08-24,Tiruppur Mandi,Potato,1754.19
2024-08-24,Coimbatore Mandi,Tomato,2536.04
2024-08-24,Erode Mandi,Tomato,2305.08
2024-08-24,Tiruppur Mandi,Tomato,2493.67
2024-08-25,Coimbatore Mandi,Onion,4074.69
2024-08-25,Erode Mandi,Onion,3855.96
2024-08-25,Tiruppur Mandi,Onion,3954.55
2024-08-25,Coimbatore Mandi,Potato,1839.55
2024-08-25,Erode Mandi,Potato,1738.6
2024-08-25,Tiruppur Mandi,Potato,1845.67
2024-08-25,Coimbatore Mandi,Tomato,2546.78
2024-08-25,Erode Mandi,Tomato,2623.17
2024-08-25,Tiruppur Mandi,Tomato,2845.18
2024-08-26,Coimbatore Mandi,Onion,4300.64
2024-08-26,Erode Mandi,Onion,4227.0
2024-08-26,Tiruppur Mandi,Onion,4438.1
2024-08-26,Coimbatore Mandi,Potato,1799.07
2024-08-26,Erode Mandi,Potato,1722.9
2024-08-26,Tiruppur Mandi,Potato,1892.71
2024-08-26,Coimbatore Mandi,Tomato,2589.99
2024-08-26,Erode Mandi,Tomato,2636.2
2024-08-26,Tiruppur Mandi,Tomato,2706.35
2024-08-27,Coimbatore Mandi,Onion,3715.36
2024-08-27,Erode Mandi,Onion,3463.08
2024-08-27,Tiruppur Mandi,Onion,4054.31
2024-08-27,Coimbatore Mandi,Potato,1704.47
2024-08-27,Erode Mandi,Potato,1652.46
2024-08-27,Tiruppur Mandi,Potato,1860.64
2024-08-27,Coimbatore Mandi,Tomato,2555.97
2024-08-27,Erode Mandi,Tomato,2304.09
2024-08-27,Tiruppur Mandi,Tomato,2677.13
2024-08-28,Coimbatore Mandi,Onion,4489.4
2024-08-28,Erode Mandi,Onion,3895.23
2024-08-28,Tiruppur Mandi,Onion,4796.62
2024-08-28,Coimbatore Mandi,Potato,1764.98
2024-08-28,Erode Mandi,Potato,1761.03
2024-08-28,Tiruppur Mandi,Potato,1934.32
2024-08-28,Coimbatore Mandi,Tomato,2503.26
2024-08-28,Erode Mandi,Tomato,2556.22
2024-08-28,Tiruppur Mandi,Tomato,2946.24
2024-08-29,Coimbatore Mandi,Onion,3913.05
2024-08-29,Erode Mandi,Onion,3942.4
2024-08-29,Tiruppur Mandi,Onion,4007.5
2024-08-29,Coimbatore Mandi,Potato,1624.55
2024-08-29,Erode Mandi,Potato,1623.11
2024-08-29,Tiruppur Mandi,Potato,1701.27
2024-08-29,Coimbatore Mandi,Tomato,2531.88
2024-08-29,Erode Mandi,Tomato,2038.17
2024-08-29,Tiruppur Mandi,Tomato,2318.0
2024-08-30,Coimbatore Mandi,Onion,3734.35
2024-08-30,Erode Mandi,Onion,3118.23
2024-08-30,Tiruppur Mandi,Onion,3827.15
2024-08-30,Coimbatore Mandi,Potato,1599.51
2024-08-30,Erode Mandi,Potato,1556.45
2024-08-30,Tiruppur Mandi,Potato,1719.2
2024-08-30,Coimbatore Mandi,Tomato,2324.26
2024-08-30,Erode Mandi,Tomato,2265.49
2024-08-30,Tiruppur Mandi,Tomato,2630.81
2024-08-31,Coimbatore Mandi,Onion,3379.64
2024-08-31,Erode Mandi,Onion,3271.56
2024-08-31,Tiruppur Mandi,Onion,3909.11
2024-08-31,Coimbatore Mandi,Potato,1527.71
2024-08-31,Erode Mandi,Potato,1469.46
2024-08-31,Tiruppur Mandi,Potato,1628.17
2024-08-31,Coimbatore Mandi,Tomato,2370.7
2024-08-31,Erode Mandi,Tomato,2029.39
2024-08-31,Tiruppur Mandi,Tomato,2282.68
2024-09-01,Coimbatore Mandi,Onion,4258.56
2024-09-01,Erode Mandi,Onion,3587.4
2024-09-01,Tiruppur Mandi,Onion,5266.23
2024-09-01,Coimbatore Mandi,Potato,1784.84
2024-09-01,Erode Mandi,Potato,1739.7
2024-09-01,Tiruppur Mandi,Potato,2004.32
2024-09-01,Coimbatore Mandi,Tomato,2565.64
2024-09-01,Erode Mandi,Tomato,2445.08
2024-09-01,Tiruppur Mandi,Tomato,2851.53
2024-09-02,Coimbatore Mandi,Onion,4333.13
2024-09-02,Erode Mandi,Onion,3742.86
2024-09-02,Tiruppur Mandi,Onion,4397.69
2024-09-02,Coimbatore Mandi,Potato,1714.87
2024-09-02,Erode Mandi,Potato,1675.29
2024-09-02,Tiruppur Mandi,Potato,1793.1
2024-09-02,Coimbatore Mandi,Tomato,2505.88
2024-09-02,Erode Mandi,Tomato,2110.32
2024-09-02,Tiruppur Mandi,Tomato,2657.89
2024-09-03,Coimbatore Mandi,Onion,4338.55
2024-09-03,Erode Mandi,Onion,3720.96
2024-09-03,Tiruppur Mandi,Onion,3720.79
2024-09-03,Coimbatore Mandi,Potato,1716.99
2024-09-03,Erode Mandi,Potato,1654.06
2024-09-03,Tiruppur Mandi,Potato,1696.63
2024-09-03,Coimbatore Mandi,Tomato,2421.83
2024-09-03,Erode Mandi,Tomato,2197.82
2024-09-03,Tiruppur Mandi,Tomato,2448.75
2024-09-04,Coimbatore Mandi,Onion,4205.76
2024-09-04,Erode Mandi,Onion,3331.8
2024-09-04,Tiruppur Mandi,Onion,4375.41
2024-09-04,Coimbatore Mandi,Potato,1744.62
2024-09-04,Erode Mandi,Potato,1689.78
2024-09-04,Tiruppur Mandi,Potato,1809.54
2024-09-04,Coimbatore Mandi,Tomato,2279.07
2024-09-04,Erode Mandi,Tomato,2293.73
2024-09-04,Tiruppur Mandi,Tomato,2435.28
2024-09-05,Coimbatore Mandi,Onion,3412.41
2024-09-05,Erode Mandi,Onion,3436.18
2024-09-05,Tiruppur Mandi,Onion,3885.68
2024-09-05,Coimbatore Mandi,Potato,1576.11
2024-09-05,Erode Mandi,Potato,1522.81
2024-09-05,Tiruppur Mandi,Potato,1732.88
2024-09-05,Coimbatore Mandi,Tomato,2360.5
2024-09-05,Erode Mandi,Tomato,2257.78
2024-09-05,Tiruppur Mandi,Tomato,2527.3
2024-09-06,Coimbatore Mandi,Onion,3590.5
2024-09-06,Erode Mandi,Onion,4088.27
2024-09-06,Tiruppur Mandi,Onion,5180.0
2024-09-06,Coimbatore Mandi,Potato,1935.53
2024-09-06,Erode Mandi,Potato,1840.2
2024-09-06,Tiruppur Mandi,Potato,2004.33
2024-09-06,Coimbatore Mandi,Tomato,2942.98
2024-09-06,Erode Mandi,Tomato,2390.21
2024-09-06,Tiruppur Mandi,Tomato,2955.54
2024-09-07,Coimbatore Mandi,Onion,3550.07
2024-09-07,Erode Mandi,Onion,3588.59
2024-09-07,Tiruppur Mandi,Onion,4058.59
2024-09-07,Coimbatore Mandi,Potato,1675.93
2024-09-07,Erode Mandi,Potato,1631.32
2024-09-07,Tiruppur Mandi,Potato,1955.76
2024-09-07,Coimbatore Mandi,Tomato,2301.66
2024-09-07,Erode Mandi,Tomato,2301.05
2024-09-07,Tiruppur Mandi,Tomato,2630.6
2024-09-08,Coimbatore Mandi,Onion,3650.09
2024-09-08,Erode Mandi,Onion,3853.09
2024-09-08,Tiruppur Mandi,Onion,3791.35
2024-09-08,Coimbatore Mandi,Potato,1765.12
2024-09-08,Erode Mandi,Potato,1585.74
2024-09-08,Tiruppur Mandi,Potato,1799.65
2024-09-08,Coimbatore Mandi,Tomato,2323.24
2024-09-08,Erode Mandi,Tomato,2359.22
2024-09-08,Tiruppur Mandi,Tomato,2779.32
2024-09-09,Coimbatore Mandi,Onion,3554.68
2024-09-09,Erode Mandi,Onion,4022.74
2024-09-09,Tiruppur Mandi,Onion,3764.09
2024-09-09,Coimbatore Mandi,Potato,1725.45
2024-09-09,Erode Mandi,Potato,1632.08
2024-09-09,Tiruppur Mandi,Potato,1868.73
2024-09-09,Coimbatore Mandi,Tomato,2478.51
2024-09-09,Erode Mandi,Tomato,1949.28
2024-09-09,Tiruppur Mandi,Tomato,2786.91
2024-09-10,Coimbatore Mandi,Onion,4281.76
2024-09-10,Erode Mandi,Onion,3765.03
2024-09-10,Tiruppur Mandi,Onion,3721.26
2024-09-10,Coimbatore Mandi,Potato,1727.79
2024-09-10,Erode Mandi,Potato,1643.21
2024-09-10,Tiruppur Mandi,Potato,1886.34
2024-09-10,Coimbatore Mandi,Tomato,2499.76
2024-09-10,Erode Mandi,Tomato,2306.21
2024-09-10,Tiruppur Mandi,Tomato,2560.56
2024-09-11,Coimbatore Mandi,Onion,4059.25
2024-09-11,Erode Mandi,Onion,3529.45
2024-09-11,Tiruppur Mandi,Onion,4184.88
2024-09-11,Coimbatore Mandi,Potato,1661.05
2024-09-11,Erode Mandi,Potato,1557.84
2024-09-11,Tiruppur Mandi,Potato,1676.46
2024-09-11,Coimbatore Mandi,Tomato,2349.07
2024-09-11,Erode Mandi,Tomato,2323.71
2024-09-11,Tiruppur Mandi,Tomato,2561.62
2024-09-12,Coimbatore Mandi,Onion,2999.67
2024-09-12,Erode Mandi,Onion,3616.59
2024-09-12,Tiruppur Mandi,Onion,3648.24
2024-09-12,Coimbatore Mandi,Potato,1544.93
2024-09-12,Erode Mandi,Potato,1495.49
2024-09-12,Tiruppur Mandi,Potato,1661.27
2024-09-12,Coimbatore Mandi,Tomato,2308.99
2024-09-12,Erode Mandi,Tomato,2023.94
2024-09-12,Tiruppur Mandi,Tomato,2337.51
2024-09-13,Coimbatore Mandi,Onion,3440.06
2024-09-13,Erode Mandi,Onion,3859.65
2024-09-13,Tiruppur Mandi,Onion,4266.2
2024-09-13,Coimbatore Mandi,Potato,1577.02
2024-09-13,Erode Mandi,Potato,1563.39
2024-09-13,Tiruppur Mandi,Potato,1834.0
2024-09-13,Coimbatore Mandi,Tomato,2296.69
2024-09-13,Erode Mandi,Tomato,2275.35
2024-09-13,Tiruppur Mandi,Tomato,2462.53
2024-09-14,Coimbatore Mandi,Onion,3757.99
2024-09-14,Erode Mandi,Onion,3977.94
2024-09-14,Tiruppur Mandi,Onion,4806.48
2024-09-14,Coimbatore Mandi,Potato,1758.64
2024-09-14,Erode Mandi,Potato,1685.89
2024-09-14,Tiruppur Mandi,Potato,1929.36
2024-09-14,Coimbatore Mandi,Tomato,2634.85
2024-09-14,Erode Mandi,Tomato,2531.37
2024-09-14,Tiruppur Mandi,Tomato,2745.61
2024-09-15,Coimbatore Mandi,Onion,4056.05
2024-09-15,Erode Mandi,Onion,3843.29
2024-09-15,Tiruppur Mandi,Onion,4023.01
2024-09-15,Coimbatore Mandi,Potato,1737.37
2024-09-15,Erode Mandi,Potato,1668.48
2024-09-15,Tiruppur Mandi,Potato,1870.87
2024-09-15,Coimbatore Mandi,Tomato,2518.4
2024-09-15,Erode Mandi,Tomato,2558.9
2024-09-15,Tiruppur Mandi,Tomato,2950.13
2024-09-16,Coimbatore Mandi,Onion,3981.25
2024-09-16,Erode Mandi,Onion,3935.54
2024-09-16,Tiruppur Mandi,Onion,4117.77
2024-09-16,Coimbatore Mandi,Potato,1783.74
2024-09-16,Erode Mandi,Potato,1615.5
2024-09-16,Tiruppur Mandi,Potato,1916.44
2024-09-16,Coimbatore Mandi,Tomato,2664.65
2024-09-16,Erode Mandi,Tomato,2413.89
2024-09-16,Tiruppur Mandi,Tomato,2680.7
2024-09-17,Coimbatore Mandi,Onion,3760.39
2024-09-17,Erode Mandi,Onion,3774.39
2024-09-17,Tiruppur Mandi,Onion,4106.61
2024-09-17,Coimbatore Mandi,Potato,1617.21
2024-09-17,Erode Mandi,Potato,1530.39
2024-09-17,Tiruppur Mandi,Potato,1761.4
2024-09-17,Coimbatore Mandi,Tomato,2234.68
2024-09-17,Erode Mandi,Tomato,2228.46
2024-09-17,Tiruppur Mandi,Tomato,2462.22
2024-09-18,Coimbatore Mandi,Onion,3788.86
2024-09-18,Erode Mandi,Onion,3003.1
2024-09-18,Tiruppur Mandi,Onion,3571.55
2024-09-18,Coimbatore Mandi,Potato,1616.85
2024-09-18,Erode Mandi,Potato,1462.08
2024-09-18,Tiruppur Mandi,Potato,1716.86
2024-09-18,Coimbatore Mandi,Tomato,2123.48
2024-09-18,Erode Mandi,Tomato,2226.49
2024-09-18,Tiruppur Mandi,Tomato,2638.98
2024-09-19,Coimbatore Mandi,Onion,3049.24
2024-09-19,Erode Mandi,Onion,2970.65
2024-09-19,Tiruppur Mandi,Onion,3377.26
2024-09-19,Coimbatore Mandi,Potato,1693.95
2024-09-19,Erode Mandi,Potato,1578.38
2024-09-19,Tiruppur Mandi,Potato,1814.56
2024-09-19,Coimbatore Mandi,Tomato,2228.78
2024-09-19,Erode Mandi,Tomato,2091.46
2024-09-19,Tiruppur Mandi,Tomato,2668.34
2024-09-20,Coimbatore Mandi,Onion,3840.11
2024-09-20,Erode Mandi,Onion,3176.99
2024-09-20,Tiruppur Mandi,Onion,4268.09
2024-09-20,Coimbatore Mandi,Potato,1613.66
